id,source_id,split,label,mentions_prize_reward_gift,claims_winner_or_selected,impersonates_official_entity,uses_promotional_or_marketing_claim,mentions_money_payment,mentions_free_offer,mentions_discount_or_rate,mentions_financial_gain_or_cost,creates_urgency,uses_deadline_or_expiry,threatens_loss_or_penalty,contains_all_caps_or_exclamation_emphasis,asks_click_link,asks_user_reply_or_call,requests_personal_information,requests_immediate_action,normal_personal_conversation,mentions_meeting_family_friends,uses_casual_emotional_language,refers_previous_conversation
sms_spam_01451,2505,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01453,5020,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01452,5537,test,spam,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
sms_spam_01454,1959,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01455,3927,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
sms_spam_01456,474,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01457,3234,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01458,4330,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01460,2071,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01459,781,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01461,1065,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
sms_spam_01462,555,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01463,4657,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sms_spam_01464,3595,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01465,5093,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01466,294,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
sms_spam_01467,3935,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01468,143,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
sms_spam_01469,814,train,spam,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
sms_spam_01471,2357,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01470,1855,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01472,2356,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01473,4584,test,spam,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
sms_spam_01474,3790,train,spam,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
sms_spam_01475,1874,test,spam,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
sms_spam_01476,4067,train,spam,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01477,3936,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01478,1349,train,spam,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0
sms_spam_01479,4872,train,ham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
sms_spam_01480,1028,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01481,4417,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
sms_spam_01482,2874,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01483,313,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01484,712,train,spam,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sms_spam_01485,441,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01486,286,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01487,4079,train,ham,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01488,4780,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01490,3667,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01489,1239,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01491,3733,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01493,1771,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01492,1879,test,spam,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
sms_spam_01494,1243,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01495,296,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01496,24,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01497,729,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01498,469,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sms_spam_01499,2672,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01500,477,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01501,5274,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
sms_spam_01502,210,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01503,1370,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01504,1883,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01505,4804,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01506,1665,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01507,1418,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
sms_spam_01508,2278,train,ham,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
sms_spam_01509,4214,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01510,4072,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sms_spam_01511,3019,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01512,1011,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01513,2626,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01514,1447,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01515,4358,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sms_spam_01517,4306,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01516,3072,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01518,1540,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01519,834,train,ham,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sms_spam_01520,5345,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01521,4796,train,spam,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
sms_spam_01522,3648,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01523,3528,train,spam,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
sms_spam_01524,2499,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01526,1191,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
sms_spam_01525,4963,train,spam,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
sms_spam_01527,3995,train,ham,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01528,1070,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01529,2939,train,spam,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
sms_spam_01530,4714,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01531,2918,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01532,3596,train,spam,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
sms_spam_01533,2543,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sms_spam_01534,681,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01535,3447,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01536,2592,train,ham,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
sms_spam_01537,3689,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01538,5434,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01539,544,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01540,600,test,ham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
sms_spam_01541,185,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01542,1772,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01543,1135,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01544,4530,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01545,1040,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
sms_spam_01546,3183,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01547,1896,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01548,405,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01549,3590,test,ham,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sms_spam_01550,5487,train,spam,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
sms_spam_01551,2178,train,ham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
sms_spam_01552,4146,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
sms_spam_01553,3187,train,spam,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
sms_spam_01554,23,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01555,386,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sms_spam_01556,889,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01557,2143,train,ham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
sms_spam_01558,784,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01559,3982,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01560,3589,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
sms_spam_01561,4483,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01562,4825,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01563,4929,test,spam,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
sms_spam_01564,5381,train,spam,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sms_spam_01566,2784,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01565,3111,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01567,5517,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01568,1125,test,spam,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
sms_spam_01569,3854,test,spam,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
sms_spam_01570,710,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01572,2909,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01571,5183,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01573,2456,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01574,2436,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01575,4603,train,ham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
sms_spam_01576,3133,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01577,1589,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01578,4164,train,spam,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sms_spam_01579,4974,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01580,2438,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01581,861,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
sms_spam_01582,2502,train,ham,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
sms_spam_01583,3473,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01584,2898,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01585,2758,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01586,4763,train,ham,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sms_spam_01587,4557,train,ham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sms_spam_01588,2896,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01589,3470,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01590,42,train,spam,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
sms_spam_01591,3669,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01592,5429,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01594,5527,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01593,3339,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01595,4696,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01596,1175,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01598,690,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sms_spam_01597,3805,test,spam,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0
sms_spam_01600,1738,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01599,2597,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01601,2509,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01602,4712,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01603,3579,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01604,589,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
sms_spam_01605,1572,train,spam,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
sms_spam_01606,2574,test,spam,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
sms_spam_01607,5496,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
sms_spam_01608,4117,train,ham,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01609,3711,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01610,3602,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01611,3467,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01612,815,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01613,2604,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
sms_spam_01614,2417,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01615,1110,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01617,2915,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01616,5500,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01618,3977,train,ham,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
sms_spam_01619,1077,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01621,2637,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01620,5290,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
sms_spam_01622,3561,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01624,464,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01623,3674,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
sms_spam_01625,1208,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01626,1106,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01627,2399,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01628,741,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01629,1052,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01630,2282,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01631,680,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01632,3162,train,spam,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1
sms_spam_01633,1137,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01634,4632,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01635,1227,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01636,2999,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sms_spam_01637,1692,test,ham,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
sms_spam_01638,1437,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01639,547,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01642,1004,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01641,5529,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01640,3035,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01643,275,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01644,1941,train,spam,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0
sms_spam_01645,3377,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01648,1358,train,ham,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01646,2468,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01647,149,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sms_spam_01649,1282,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01650,1266,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01651,1069,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01652,337,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01653,4329,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01654,5099,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01655,596,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01656,1976,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01657,4007,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
sms_spam_01658,352,train,ham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
sms_spam_01659,2057,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01660,5228,train,spam,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
sms_spam_01661,0,train,ham,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sms_spam_01662,3796,train,ham,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
sms_spam_01663,4285,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01664,3945,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
sms_spam_01665,5062,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01666,2586,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01667,3178,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01668,4000,train,ham,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01669,3957,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01671,4624,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
sms_spam_01670,3395,train,spam,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0
sms_spam_01672,1970,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01673,278,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01674,374,train,spam,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
sms_spam_01675,250,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
sms_spam_01676,2699,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01677,4090,train,ham,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0
sms_spam_01678,5094,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01679,5144,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01680,4405,train,spam,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
sms_spam_01681,460,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01682,4511,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01683,968,test,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sms_spam_01684,3800,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01685,1287,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01686,4322,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
sms_spam_01687,246,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
sms_spam_01688,2397,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
sms_spam_01689,1860,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
sms_spam_01691,2579,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01690,4734,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
sms_spam_01692,1025,train,ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
