id,source_id,split,label,mentions_disaster_type,reports_event_occurrence,describes_threat_or_danger,mentions_cause_or_trigger,mentions_location,mentions_time_or_recency,includes_source_or_report,first_person_witnessing,mentions_casualties_or_injuries,mentions_property_damage,mentions_infrastructure_disruption,mentions_scale_or_intensity,calls_for_help,mentions_rescue_or_emergency_services,mentions_evacuation_or_shelter,gives_safety_instruction,uses_metaphor_or_idiom,refers_to_entertainment_or_sports,expresses_joke_or_sarcasm,discusses_non_event_context
disaster_01613,2266,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01612,4250,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01617,6808,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
disaster_01615,10464,train,not disaster,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
disaster_01614,1015,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01616,3629,test,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01619,10561,train,real disaster,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01620,6198,test,real disaster,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01618,8232,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01621,5271,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01622,4658,train,real disaster,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_01623,4065,test,real disaster,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01626,5383,train,real disaster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01624,128,train,real disaster,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_01627,9173,train,real disaster,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_01628,33,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01625,5378,train,not disaster,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
disaster_01629,9547,train,not disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01630,2244,train,not disaster,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
disaster_01634,3919,train,real disaster,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01633,10101,test,real disaster,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
disaster_01635,10626,test,real disaster,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
disaster_01632,1316,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01631,7897,train,real disaster,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
disaster_01637,10794,train,not disaster,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
disaster_01639,5016,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01636,5894,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01638,9377,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01640,6694,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01641,563,train,not disaster,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01642,818,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01645,4749,train,real disaster,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
disaster_01644,7862,train,real disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01647,8068,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01643,7135,train,real disaster,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_01646,9888,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01648,10237,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01649,6183,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01652,3394,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_01650,8141,train,real disaster,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_01651,2530,train,real disaster,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01653,4383,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01654,1759,train,real disaster,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
disaster_01655,8330,train,real disaster,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01657,3713,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01658,592,test,real disaster,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01656,8339,train,not disaster,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
disaster_01659,3319,train,real disaster,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
disaster_01663,7696,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01664,5368,train,real disaster,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
disaster_01661,1315,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01662,6301,train,not disaster,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01666,6292,train,real disaster,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01660,1475,train,not disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01665,2565,train,real disaster,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01667,2799,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
disaster_01668,8129,train,real disaster,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01670,3130,train,real disaster,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01669,5952,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01671,1072,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01672,4680,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01676,2714,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01674,5203,train,real disaster,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
disaster_01677,6106,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01675,3513,train,real disaster,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_01673,806,train,not disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01680,293,train,real disaster,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
disaster_01679,9838,train,real disaster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01682,3837,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01681,3337,train,real disaster,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_01683,3702,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01678,1383,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01685,5874,train,real disaster,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01684,5347,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01688,9872,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01687,6905,test,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01686,9362,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01691,7789,train,real disaster,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
disaster_01692,1229,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_01693,3797,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_01690,1337,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_01695,2095,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01696,1219,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
disaster_01689,8797,train,not disaster,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01694,5102,train,real disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01699,3510,train,real disaster,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
disaster_01697,10115,train,not disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01698,1733,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01701,2336,train,not disaster,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01700,1835,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01704,3049,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01705,4704,train,not disaster,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
disaster_01702,1207,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01703,4808,train,not disaster,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
disaster_01706,7165,test,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01707,4995,train,not disaster,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01709,9384,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01708,934,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01713,5576,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01712,9040,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01711,2749,train,not disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01710,6344,train,real disaster,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_01714,10251,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01715,7056,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01716,298,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01717,7898,train,real disaster,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01718,9410,train,real disaster,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
disaster_01719,8209,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
disaster_01720,4122,train,real disaster,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01722,251,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
disaster_01721,3308,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01723,297,train,not disaster,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01726,3042,train,not disaster,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_01724,4328,test,real disaster,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
disaster_01725,9835,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01729,3667,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01731,7832,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01727,3578,train,real disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01728,5791,test,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01732,4205,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01730,5260,train,not disaster,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
disaster_01733,8971,train,real disaster,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01734,10554,train,not disaster,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01737,7650,train,not disaster,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01736,7652,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01735,6512,train,not disaster,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
disaster_01738,3398,train,not disaster,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
disaster_01740,2325,test,not disaster,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01739,7643,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01742,4006,train,real disaster,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_01741,8777,train,not disaster,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01743,2661,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_01744,9132,test,real disaster,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01745,8754,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
disaster_01748,10034,test,real disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01749,6109,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01750,9082,train,real disaster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01751,10780,train,real disaster,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01746,7167,test,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_01754,1954,train,real disaster,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_01747,268,train,not disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
disaster_01755,9796,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_01753,9595,train,real disaster,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01756,8226,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01758,2181,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01757,4593,train,real disaster,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
disaster_01760,4894,train,not disaster,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01761,7491,train,not disaster,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01762,10833,test,not disaster,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
disaster_01763,1124,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01764,1264,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01767,3150,train,real disaster,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_01766,8490,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_01768,6448,train,real disaster,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
disaster_01769,2329,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01771,5236,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_01770,7149,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01752,5055,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01759,3719,train,not disaster,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
disaster_01772,3034,train,not disaster,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
disaster_01773,6257,test,not disaster,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
disaster_01777,1890,train,real disaster,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01776,10315,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01765,4891,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01778,10280,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01781,9230,train,real disaster,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_01779,4537,train,real disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
disaster_01774,10303,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01775,7109,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01784,9371,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01783,1045,test,not disaster,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
disaster_01782,8434,train,real disaster,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_01785,7142,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01786,4641,train,real disaster,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
disaster_01787,6896,test,real disaster,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_01780,2114,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01790,10627,train,real disaster,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
disaster_01788,7093,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01789,1919,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_01791,1319,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01792,7203,test,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01793,2173,train,real disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01794,10450,train,real disaster,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01796,10805,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01799,5638,test,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01798,2970,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01795,4531,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01800,7583,test,real disaster,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
disaster_01797,10304,train,real disaster,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01801,9883,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_01804,979,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01803,9946,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01806,9688,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01805,3650,test,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01802,9171,test,real disaster,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_01807,3870,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01808,8288,train,not disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01810,10562,test,not disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01812,8251,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01813,9994,train,not disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01814,6330,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01809,5346,train,real disaster,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01816,2169,train,real disaster,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01817,6699,train,not disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01815,9334,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01818,7642,train,real disaster,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_01819,6802,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
disaster_01821,10124,train,not disaster,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01822,6043,train,real disaster,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
disaster_01824,5763,train,real disaster,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01823,1677,train,real disaster,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
disaster_01825,840,train,real disaster,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01826,2067,train,real disaster,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
disaster_01828,7157,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
disaster_01827,321,train,not disaster,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
disaster_01829,10246,train,real disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01830,1756,train,real disaster,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
disaster_01820,5776,train,real disaster,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_01811,7302,train,not disaster,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01832,1900,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01831,10622,train,real disaster,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
disaster_01833,2729,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01835,3529,train,real disaster,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01839,2698,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_01838,3531,train,real disaster,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_01834,9990,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
disaster_01840,7130,test,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_01841,8705,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01836,8502,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01837,5832,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_01843,3894,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_01842,4183,train,not disaster,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01844,5255,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01848,4889,test,not disaster,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01846,3297,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_01847,9507,test,real disaster,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_01845,7589,train,real disaster,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
disaster_01849,2944,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_01850,6653,train,real disaster,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_01851,8311,train,real disaster,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_01855,5353,train,real disaster,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
