id,source_id,split,label
ade_03996,train_9910,train,non_ade
ade_03997,train_9762,train,non_ade
ade_03998,test_3875,train,non_ade
ade_03999,train_7898,train,non_ade
ade_04000,train_10717,train,non_ade
ade_04001,train_15732,train,non_ade
ade_04002,train_16287,train,ade
ade_04003,train_3134,train,non_ade
ade_04004,train_11424,train,non_ade
ade_04005,test_3929,test,non_ade
ade_04006,train_3552,train,non_ade
ade_04007,train_12562,train,non_ade
ade_04008,test_3191,train,non_ade
ade_04009,test_4359,train,ade
ade_04010,train_14642,train,non_ade
ade_04011,train_16803,train,non_ade
ade_04012,train_5211,train,ade
ade_04013,train_13280,train,non_ade
ade_04014,test_2882,test,ade
ade_04015,train_7330,train,non_ade
ade_04016,train_198,test,non_ade
ade_04017,train_13230,test,non_ade
ade_04018,train_9379,train,non_ade
ade_04019,train_6082,train,non_ade
ade_04020,train_14911,train,ade
ade_04021,train_8023,train,non_ade
ade_04022,train_6401,train,non_ade
ade_04023,train_10318,train,non_ade
ade_04024,test_783,train,non_ade
ade_04025,test_3231,train,non_ade
ade_04026,train_9285,train,non_ade
ade_04027,train_4118,train,non_ade
ade_04028,train_5914,train,ade
ade_04029,train_5456,test,non_ade
ade_04030,test_3883,test,non_ade
ade_04031,train_186,train,non_ade
ade_04032,train_12863,train,non_ade
ade_04033,train_8626,test,non_ade
ade_04034,test_1173,train,non_ade
ade_04035,test_1942,train,non_ade
ade_04036,train_10562,test,non_ade
ade_04037,test_4945,train,non_ade
ade_04038,train_9612,train,ade
ade_04039,train_3654,test,non_ade
ade_04040,train_11872,train,non_ade
ade_04041,train_3394,test,non_ade
ade_04042,train_1316,train,non_ade
ade_04043,train_13915,train,non_ade
ade_04044,train_13665,test,non_ade
ade_04045,test_2389,train,non_ade
ade_04046,train_289,train,non_ade
ade_04047,test_4893,train,ade
ade_04048,train_16520,train,non_ade
ade_04049,train_16741,test,ade
ade_04050,train_11634,train,non_ade
ade_04051,train_11511,train,non_ade
ade_04052,train_13358,test,non_ade
ade_04053,train_10940,test,non_ade
ade_04054,train_13266,test,non_ade
ade_04055,train_14422,train,non_ade
ade_04056,train_6273,train,non_ade
ade_04057,test_2323,train,non_ade
ade_04058,train_3201,train,non_ade
ade_04059,train_446,train,non_ade
ade_04060,train_6248,train,non_ade
ade_04061,test_4245,train,non_ade
ade_04062,test_1380,train,non_ade
ade_04063,train_8655,train,non_ade
ade_04064,train_16025,train,non_ade
ade_04065,train_8139,train,non_ade
ade_04066,train_11263,train,non_ade
ade_04067,train_13164,train,non_ade
ade_04068,train_8657,train,ade
ade_04069,train_8339,train,non_ade
ade_04070,test_232,train,non_ade
ade_04071,train_3688,train,non_ade
ade_04072,train_4804,train,non_ade
ade_04073,test_3790,test,non_ade
ade_04074,train_3629,train,non_ade
ade_04075,train_6936,train,non_ade
ade_04076,train_3386,train,non_ade
ade_04077,test_4017,train,non_ade
ade_04078,train_13899,train,non_ade
ade_04079,test_3421,train,non_ade
ade_04080,train_3017,train,non_ade
ade_04081,test_2679,train,non_ade
ade_04082,train_911,train,non_ade
ade_04083,test_4803,train,non_ade
ade_04084,test_3435,train,non_ade
ade_04085,test_4426,train,non_ade
ade_04086,test_4452,train,non_ade
ade_04087,test_3641,train,non_ade
ade_04088,train_12367,test,non_ade
ade_04089,train_16190,train,ade
ade_04090,test_3167,train,ade
ade_04091,train_618,train,ade
ade_04092,train_8078,train,non_ade
ade_04093,test_397,test,non_ade
ade_04094,train_711,train,ade
ade_04095,train_12724,train,non_ade
ade_04096,train_3014,train,non_ade
ade_04097,test_605,train,non_ade
ade_04098,train_3607,train,non_ade
ade_04099,train_6674,train,non_ade
ade_04100,train_3458,train,non_ade
ade_04101,test_4964,train,non_ade
ade_04102,train_8112,train,ade
ade_04103,train_6766,train,non_ade
ade_04104,train_690,train,non_ade
ade_04105,train_8086,test,non_ade
ade_04106,test_2788,train,ade
ade_04107,test_3595,train,non_ade
ade_04108,test_1072,train,ade
ade_04109,train_8115,test,non_ade
ade_04110,train_11848,train,non_ade
ade_04111,test_406,train,ade
ade_04112,train_879,train,ade
ade_04113,train_8770,test,ade
ade_04114,train_7358,train,non_ade
ade_04115,train_14492,train,non_ade
ade_04116,test_4219,train,non_ade
ade_04117,test_4391,test,non_ade
ade_04118,test_1719,train,non_ade
ade_04119,train_6337,train,non_ade
ade_04120,train_11528,train,non_ade
ade_04121,test_2270,train,ade
ade_04122,test_3309,test,non_ade
ade_04123,test_5095,train,non_ade
ade_04124,test_5020,train,non_ade
ade_04125,test_5301,train,non_ade
ade_04126,train_15671,train,non_ade
ade_04127,train_2335,train,non_ade
ade_04128,train_15298,train,non_ade
ade_04129,train_15415,train,non_ade
ade_04130,test_4438,train,non_ade
ade_04131,train_16326,train,non_ade
ade_04132,train_14298,train,non_ade
ade_04133,train_495,train,non_ade
ade_04134,test_2476,train,non_ade
ade_04135,test_5677,train,non_ade
ade_04136,test_349,train,non_ade
ade_04137,train_9371,train,ade
ade_04138,train_11975,train,ade
ade_04139,train_4980,train,non_ade
ade_04140,test_1815,train,non_ade
ade_04141,train_2719,train,non_ade
ade_04142,train_4791,train,non_ade
ade_04143,test_1241,train,non_ade
ade_04144,train_10148,train,non_ade
ade_04145,test_143,test,non_ade
ade_04146,test_4412,train,non_ade
ade_04147,test_4762,test,non_ade
ade_04148,test_883,train,non_ade
ade_04149,train_8950,train,non_ade
ade_04150,train_2840,train,non_ade
ade_04151,train_6605,test,non_ade
ade_04152,train_8190,train,non_ade
ade_04153,test_3264,train,non_ade
ade_04154,test_160,train,non_ade
ade_04155,train_15138,train,non_ade
ade_04156,train_850,test,ade
ade_04157,train_1662,train,non_ade
ade_04158,train_1883,train,ade
ade_04159,train_118,train,non_ade
ade_04160,train_2354,test,non_ade
ade_04161,train_15655,train,non_ade
ade_04162,test_3042,train,non_ade
ade_04163,train_7015,train,non_ade
ade_04164,train_11253,train,non_ade
ade_04165,train_13261,train,non_ade
ade_04166,test_2371,test,non_ade
ade_04167,train_10060,test,non_ade
ade_04168,train_12811,test,non_ade
ade_04169,train_1117,train,non_ade
ade_04170,train_4194,train,ade
ade_04171,train_5960,train,non_ade
ade_04172,test_2869,train,ade
ade_04173,train_15972,train,non_ade
ade_04174,train_15216,train,ade
ade_04175,test_5214,train,non_ade
ade_04176,train_7277,train,non_ade
ade_04177,train_15403,train,non_ade
ade_04178,train_3243,test,non_ade
ade_04179,train_2230,train,non_ade
ade_04180,train_2381,train,non_ade
ade_04181,train_11857,train,non_ade
ade_04182,train_7269,train,non_ade
ade_04183,train_17424,test,non_ade
ade_04184,test_5270,train,non_ade
ade_04185,train_11983,test,non_ade
ade_04186,train_14005,train,non_ade
ade_04187,train_6493,train,non_ade
ade_04188,train_549,test,non_ade
ade_04189,train_4113,train,non_ade
ade_04190,test_2386,train,non_ade
ade_04191,train_15722,train,non_ade
ade_04192,train_74,test,ade
ade_04193,train_15897,train,non_ade
ade_04194,test_3376,train,non_ade
ade_04195,train_3540,train,non_ade
ade_04196,train_6236,train,non_ade
ade_04197,test_2678,train,non_ade
ade_04198,train_720,test,non_ade
ade_04199,test_3237,train,non_ade
ade_04200,test_1797,train,non_ade
ade_04201,train_7516,train,non_ade
ade_04202,train_5120,train,non_ade
ade_04203,train_3410,train,non_ade
ade_04204,test_4545,train,non_ade
ade_04205,test_3557,test,non_ade
ade_04206,train_17226,train,non_ade
ade_04207,train_6101,train,non_ade
ade_04208,train_5969,test,non_ade
ade_04209,test_3815,train,non_ade
ade_04210,train_6882,train,non_ade
ade_04211,train_1965,train,non_ade
ade_04212,train_10778,train,non_ade
ade_04213,train_14093,train,non_ade
ade_04214,train_14643,train,non_ade
ade_04215,train_5746,train,non_ade
ade_04216,train_7558,test,ade
ade_04217,test_2426,train,non_ade
ade_04218,test_3694,test,non_ade
ade_04219,train_9876,train,ade
ade_04220,train_7326,train,ade
ade_04221,train_7172,train,non_ade
ade_04222,train_9450,train,non_ade
ade_04223,train_12619,test,ade
ade_04224,test_3833,train,non_ade
ade_04225,train_889,train,non_ade
ade_04226,train_1618,train,non_ade
ade_04227,train_9360,train,non_ade
ade_04228,train_4476,train,non_ade
ade_04229,train_4289,train,ade
ade_04230,train_5146,train,non_ade
ade_04231,train_8043,train,non_ade
ade_04232,train_2943,train,ade
ade_04233,train_7992,test,non_ade
ade_04234,train_978,train,non_ade
ade_04235,train_3172,test,non_ade
ade_04236,train_17498,train,non_ade
ade_04237,train_5735,train,non_ade
ade_04238,train_15770,train,non_ade
ade_04239,train_1714,train,non_ade
ade_04240,test_335,train,non_ade
ade_04241,train_2301,test,non_ade
ade_04242,train_849,train,non_ade
ade_04243,train_7678,train,non_ade
ade_04244,test_2680,test,non_ade
ade_04245,train_3755,train,ade
ade_04246,train_3329,test,non_ade
ade_04247,train_15813,train,non_ade
ade_04248,train_5932,train,ade
ade_04249,train_15213,test,ade
ade_04250,train_9725,test,non_ade
ade_04251,train_10047,train,non_ade
ade_04252,train_14537,train,non_ade
ade_04253,train_3706,train,non_ade
ade_04254,train_11405,train,non_ade
ade_04255,train_15233,train,non_ade
ade_04256,train_4555,test,non_ade
ade_04257,train_11641,train,non_ade
ade_04258,test_4739,train,non_ade
ade_04259,train_3912,train,non_ade
ade_04260,train_13087,train,non_ade
ade_04261,train_6699,train,non_ade
ade_04262,train_4955,train,non_ade
ade_04263,test_1707,train,non_ade
ade_04264,train_17166,train,non_ade
ade_04265,train_6751,train,non_ade
ade_04266,test_5493,train,non_ade
ade_04267,test_3610,test,non_ade
ade_04268,train_7601,train,non_ade
ade_04269,test_3965,train,non_ade
ade_04270,train_1868,train,ade
ade_04271,train_6571,train,non_ade
ade_04272,train_2615,train,non_ade
ade_04273,train_10336,train,ade
ade_04274,train_15449,train,non_ade
ade_04275,test_963,test,non_ade
ade_04276,test_4473,test,non_ade
ade_04277,train_10650,train,ade
ade_04278,train_1848,test,non_ade
ade_04279,train_5421,test,non_ade
ade_04280,test_7,train,non_ade
ade_04281,test_1524,train,non_ade
ade_04282,train_11145,train,non_ade
ade_04283,test_4176,train,non_ade
ade_04284,train_3259,train,non_ade
ade_04285,train_2718,train,ade
ade_04286,train_8321,train,non_ade
ade_04287,train_8160,test,ade
ade_04288,train_5660,train,non_ade
ade_04289,train_2546,train,ade
ade_04290,test_1472,train,non_ade
ade_04291,train_11004,train,non_ade
ade_04292,test_5235,train,non_ade
ade_04293,train_12019,train,non_ade
ade_04294,test_3796,train,non_ade
ade_04295,train_10529,train,non_ade
ade_04296,test_1981,train,non_ade
ade_04297,test_811,train,non_ade
ade_04298,test_1296,test,non_ade
ade_04299,train_14267,test,non_ade
ade_04300,train_5981,test,ade
ade_04301,train_3628,train,non_ade
ade_04302,train_31,train,non_ade
ade_04303,train_9942,train,non_ade
ade_04304,train_3525,train,ade
ade_04305,train_851,test,non_ade
ade_04306,train_15130,train,non_ade
ade_04307,test_1274,train,non_ade
ade_04308,train_10728,train,non_ade
ade_04309,train_9585,train,non_ade
ade_04310,train_10800,train,ade
ade_04311,train_5850,train,non_ade
ade_04312,train_13302,train,non_ade
ade_04313,train_3280,train,non_ade
ade_04314,test_1430,train,non_ade
ade_04315,test_5341,train,non_ade
ade_04316,test_372,train,non_ade
ade_04317,train_12744,train,non_ade
ade_04318,train_3504,train,non_ade
ade_04319,train_10175,train,ade
ade_04320,test_1452,train,ade
ade_04321,train_14369,train,ade
ade_04322,train_11923,test,non_ade
ade_04323,train_17332,train,non_ade
ade_04324,test_319,test,non_ade
ade_04325,train_17623,train,non_ade
ade_04326,test_650,train,non_ade
ade_04327,train_15865,train,non_ade
ade_04328,train_10232,train,non_ade
ade_04329,train_7051,train,ade
ade_04330,train_9373,test,non_ade
ade_04331,train_3661,train,ade
ade_04332,test_2232,train,non_ade
ade_04333,train_17520,train,non_ade
ade_04334,train_10816,train,ade
ade_04335,train_1322,train,non_ade
ade_04336,test_15,train,non_ade
ade_04337,test_601,test,non_ade
ade_04338,train_17185,train,non_ade
ade_04339,train_10901,train,ade
ade_04340,train_11205,train,non_ade
ade_04341,train_11403,test,non_ade
ade_04342,train_3701,test,non_ade
ade_04343,train_6642,train,non_ade
ade_04344,train_13132,train,ade
ade_04345,train_11968,train,non_ade
ade_04346,train_10327,train,non_ade
ade_04347,train_11930,train,non_ade
ade_04348,train_422,train,ade
ade_04349,train_4909,train,non_ade
ade_04350,train_11217,test,non_ade
ade_04351,test_854,train,non_ade
ade_04352,train_388,train,non_ade
ade_04353,train_8232,train,ade
ade_04354,train_6375,train,ade
ade_04355,test_3978,train,non_ade
ade_04356,test_150,test,non_ade
ade_04357,train_4301,train,non_ade
ade_04358,test_3911,train,ade
ade_04359,train_8363,train,ade
ade_04360,train_13260,train,non_ade
ade_04361,train_4307,train,non_ade
ade_04362,test_5086,test,non_ade
ade_04363,train_14727,train,ade
ade_04364,train_6462,train,ade
ade_04365,train_10259,train,non_ade
ade_04366,test_3208,train,non_ade
ade_04367,train_5032,train,ade
ade_04368,train_12731,train,non_ade
ade_04369,train_11751,train,non_ade
ade_04370,train_16761,test,non_ade
ade_04371,train_16934,train,non_ade
ade_04372,train_2184,test,ade
ade_04373,test_3945,train,non_ade
ade_04374,train_10607,train,non_ade
ade_04375,test_864,test,non_ade
ade_04376,test_2095,test,ade
ade_04377,test_425,test,non_ade
ade_04378,train_3651,train,non_ade
ade_04379,train_17177,train,non_ade
ade_04380,train_7025,train,non_ade
ade_04381,train_12604,train,non_ade
ade_04382,train_16746,train,non_ade
ade_04383,train_6370,train,non_ade
ade_04384,train_9903,train,non_ade
ade_04385,train_5020,train,non_ade
ade_04386,test_4786,train,non_ade
ade_04387,train_412,train,non_ade
ade_04388,test_2028,train,non_ade
ade_04389,test_4497,train,non_ade
ade_04390,train_16817,train,non_ade
ade_04391,train_12172,train,non_ade
ade_04392,train_2501,test,non_ade
ade_04393,train_1368,train,non_ade
ade_04394,test_5203,train,non_ade
ade_04395,train_12665,train,non_ade
ade_04396,test_5066,train,non_ade
ade_04397,train_10071,test,ade
ade_04398,train_4417,test,non_ade
ade_04399,train_15172,train,non_ade
ade_04400,train_4116,train,non_ade
ade_04401,test_3711,train,non_ade
ade_04402,train_12015,train,non_ade
ade_04403,train_15504,test,non_ade
ade_04404,train_5188,test,non_ade
ade_04405,test_246,test,ade
ade_04406,train_5341,test,non_ade
ade_04407,train_12147,train,ade
ade_04408,test_1870,train,ade
ade_04409,train_8033,train,non_ade
ade_04410,train_4751,train,non_ade
ade_04411,train_11572,train,non_ade
ade_04412,train_15201,train,non_ade
ade_04413,train_2058,train,ade
ade_04414,train_17476,train,non_ade
ade_04415,train_4282,train,non_ade
ade_04416,train_10089,train,non_ade
ade_04417,train_2574,test,non_ade
ade_04418,train_14107,train,non_ade
ade_04419,train_3417,train,ade
ade_04420,train_699,train,non_ade
ade_04421,train_10450,train,non_ade
ade_04422,train_13478,test,non_ade
ade_04423,train_17328,train,non_ade
ade_04424,train_7896,train,non_ade
ade_04425,test_4156,test,non_ade
ade_04426,train_12272,train,ade
ade_04427,train_12229,train,non_ade
ade_04428,train_6200,train,non_ade
ade_04429,train_11483,test,non_ade
ade_04430,train_17134,train,non_ade
ade_04431,train_5286,train,ade
ade_04432,train_2054,test,non_ade
ade_04433,test_3107,train,non_ade
ade_04434,train_2369,train,non_ade
ade_04435,train_9550,train,ade
ade_04436,train_1469,test,ade
ade_04437,train_7659,train,non_ade
ade_04438,train_3456,test,non_ade
ade_04439,train_4040,train,ade
ade_04440,train_13356,train,non_ade
ade_04441,train_3894,test,non_ade
ade_04442,train_2248,train,ade
ade_04443,train_4308,train,non_ade
ade_04444,train_5623,train,non_ade
ade_04445,train_5509,train,non_ade
ade_04446,train_5528,test,non_ade
ade_04447,train_11080,train,non_ade
ade_04448,test_1996,train,ade
ade_04449,train_9917,test,ade
ade_04450,train_2760,train,non_ade
ade_04451,test_1194,train,non_ade
ade_04452,train_14880,train,non_ade
ade_04453,test_4322,train,non_ade
ade_04454,test_17,train,ade
ade_04455,test_1149,train,non_ade
ade_04456,test_1223,train,non_ade
ade_04457,test_2298,train,non_ade
ade_04458,train_10291,train,non_ade
ade_04459,train_4279,train,non_ade
ade_04460,train_1037,train,non_ade
ade_04461,train_16613,train,non_ade
ade_04462,train_7347,train,non_ade
ade_04463,train_2307,train,non_ade
ade_04464,train_17578,train,non_ade
ade_04465,test_3332,train,non_ade
ade_04466,train_14371,train,non_ade
ade_04467,train_3743,train,non_ade
ade_04468,train_4104,train,non_ade
ade_04469,test_2014,train,ade
ade_04470,train_1126,train,non_ade
ade_04471,train_15923,test,non_ade
ade_04472,test_1925,train,non_ade
ade_04473,test_4607,test,non_ade
ade_04474,train_7082,train,non_ade
ade_04475,train_10971,train,non_ade
ade_04476,train_14466,train,non_ade
ade_04477,test_1722,train,ade
ade_04478,train_15360,train,non_ade
ade_04479,train_5553,train,ade
ade_04480,train_11846,train,non_ade
ade_04481,train_6515,train,non_ade
ade_04482,train_2114,train,non_ade
ade_04483,train_10924,train,non_ade
ade_04484,train_15128,train,ade
ade_04485,test_5073,train,non_ade
ade_04486,train_4743,train,ade
ade_04487,test_4353,train,non_ade
ade_04488,train_1932,train,non_ade
ade_04489,test_5185,test,non_ade
ade_04490,test_4324,train,non_ade
ade_04491,train_9584,train,non_ade
ade_04492,train_4941,train,non_ade
ade_04493,train_16383,test,non_ade
ade_04494,train_8968,train,non_ade
ade_04495,train_9174,train,non_ade
ade_04496,test_1520,train,non_ade
ade_04497,train_15089,test,non_ade
ade_04498,train_13892,train,non_ade
ade_04499,train_8098,train,non_ade
ade_04500,train_10817,test,non_ade
ade_04501,train_868,train,non_ade
ade_04502,test_4365,train,non_ade
ade_04503,train_1240,train,non_ade
ade_04504,train_5392,test,non_ade
ade_04505,train_1606,train,ade
ade_04506,train_2393,train,non_ade
ade_04507,train_6536,train,non_ade
ade_04508,train_8919,train,non_ade
ade_04509,train_2866,train,non_ade
ade_04510,train_2049,train,non_ade
ade_04511,train_8461,train,ade
ade_04512,test_5428,train,non_ade
ade_04513,test_3394,train,non_ade
ade_04514,test_3048,train,non_ade
ade_04515,train_2085,train,non_ade
ade_04516,train_13912,train,non_ade
ade_04517,train_5418,test,non_ade
ade_04518,train_8126,train,non_ade
ade_04519,test_4168,train,non_ade
ade_04520,train_6912,train,non_ade
ade_04521,train_16219,test,non_ade
ade_04522,train_9902,train,ade
ade_04523,test_217,train,non_ade
ade_04524,train_820,train,non_ade
ade_04525,test_1352,train,non_ade
ade_04526,train_16754,train,non_ade
ade_04527,test_671,test,non_ade
ade_04528,train_11336,train,non_ade
ade_04529,train_8274,train,non_ade
ade_04530,train_2495,test,non_ade
ade_04531,train_10118,test,ade
ade_04532,train_7769,train,non_ade
ade_04533,train_1090,test,non_ade
ade_04534,train_15096,test,non_ade
ade_04535,train_5942,train,non_ade
ade_04536,test_1454,train,non_ade
ade_04537,train_3787,train,non_ade
ade_04538,train_13846,train,non_ade
ade_04539,test_1829,test,non_ade
ade_04540,train_499,train,non_ade
ade_04541,train_5391,train,ade
ade_04542,test_701,train,non_ade
ade_04543,train_11697,train,non_ade
ade_04544,train_13391,train,non_ade
ade_04545,train_5086,train,ade
ade_04546,train_13498,train,non_ade
ade_04547,train_1978,train,non_ade
ade_04548,train_10531,train,non_ade
ade_04549,train_8653,train,ade
ade_04550,test_935,train,non_ade
ade_04551,train_8107,train,non_ade
ade_04552,train_14448,train,non_ade
ade_04553,train_14294,train,non_ade
ade_04554,test_2926,train,non_ade
ade_04555,train_550,train,non_ade
ade_04556,train_7933,train,non_ade
ade_04557,train_16553,test,non_ade
ade_04558,train_13960,train,non_ade
ade_04559,test_5788,train,non_ade
ade_04560,train_99,train,ade
ade_04561,train_8061,train,non_ade
ade_04562,train_12804,train,non_ade
ade_04563,test_1423,train,non_ade
ade_04564,train_8709,train,ade
ade_04565,train_1595,train,non_ade
ade_04566,train_10394,train,non_ade
ade_04567,train_4926,train,non_ade
ade_04568,test_5724,train,non_ade
ade_04569,train_7774,train,non_ade
ade_04570,train_745,train,non_ade
ade_04571,train_15084,train,non_ade
ade_04572,train_10861,train,non_ade
ade_04573,train_17231,train,non_ade
ade_04574,train_11044,train,non_ade
ade_04575,test_5777,test,non_ade
ade_04576,train_17150,test,non_ade
ade_04577,test_759,train,non_ade
ade_04578,train_5437,test,non_ade
ade_04579,train_13891,train,ade
ade_04580,train_12190,train,non_ade
ade_04581,train_17019,train,non_ade
ade_04582,train_5427,train,ade
ade_04583,train_9982,train,non_ade
ade_04584,train_6738,train,ade
ade_04585,train_14789,train,ade
ade_04586,train_11996,train,ade
ade_04587,train_1209,train,non_ade
ade_04588,train_6124,test,non_ade
ade_04589,test_190,test,non_ade
ade_04590,train_4037,train,non_ade
ade_04591,train_16076,train,non_ade
ade_04592,train_5071,train,ade
ade_04593,train_8120,train,non_ade
ade_04594,train_7892,test,ade
ade_04595,train_4720,test,non_ade
ade_04596,test_5640,train,non_ade
ade_04597,train_1705,train,non_ade
ade_04598,train_2653,test,non_ade
ade_04599,train_1665,train,non_ade
ade_04600,train_6460,train,non_ade
ade_04601,train_6601,train,non_ade
ade_04602,train_6909,train,non_ade
ade_04603,train_9714,train,non_ade
ade_04604,test_2794,train,non_ade
ade_04605,train_12736,train,non_ade
ade_04606,test_3771,train,non_ade
ade_04607,train_3898,train,non_ade
ade_04608,train_12039,train,non_ade
ade_04609,train_1274,train,non_ade
ade_04610,train_11245,train,ade
ade_04611,train_9958,train,non_ade
ade_04612,train_3639,train,non_ade
ade_04613,train_10443,test,non_ade
ade_04614,train_15516,train,non_ade
ade_04615,train_3534,train,non_ade
ade_04616,train_2308,train,non_ade
ade_04617,train_13807,train,non_ade
ade_04618,train_13021,train,non_ade
ade_04619,train_14300,train,non_ade
ade_04620,train_11453,test,non_ade
ade_04621,test_5688,test,non_ade
ade_04622,train_3374,train,ade
ade_04623,train_2593,train,non_ade
ade_04624,train_7438,test,ade
ade_04625,train_7408,train,non_ade
ade_04626,train_15683,train,non_ade
ade_04627,train_16969,train,non_ade
ade_04628,train_16206,test,non_ade
ade_04629,train_17369,train,non_ade
ade_04630,train_8720,train,non_ade
ade_04631,train_10131,train,ade
ade_04632,train_11951,train,non_ade
ade_04633,train_378,train,ade
ade_04634,train_4220,train,non_ade
ade_04635,train_10083,train,ade
ade_04636,train_6627,test,non_ade
ade_04637,test_3877,train,non_ade
ade_04638,train_15680,test,non_ade
ade_04639,train_3399,train,ade
ade_04640,test_919,train,non_ade
ade_04641,train_5522,test,ade
ade_04642,train_13867,train,non_ade
ade_04643,train_3244,train,non_ade
ade_04644,train_13882,train,non_ade
ade_04645,train_15929,train,non_ade
ade_04646,train_10137,test,non_ade
ade_04647,train_1952,train,non_ade
ade_04648,test_5793,train,non_ade
ade_04649,train_3740,train,non_ade
ade_04650,train_12298,train,non_ade
ade_04651,train_4414,train,non_ade
ade_04652,train_4362,train,non_ade
ade_04653,test_5598,train,non_ade
ade_04654,train_13672,train,ade
ade_04655,train_5688,test,non_ade
ade_04656,test_3223,test,non_ade
ade_04657,train_9778,train,non_ade
ade_04658,train_9230,train,ade
ade_04659,train_16912,train,ade
ade_04660,train_16684,test,non_ade
ade_04661,train_1440,train,non_ade
ade_04662,test_5469,test,non_ade
ade_04663,train_4686,test,non_ade
ade_04664,train_15502,train,ade
ade_04665,train_13917,train,non_ade
ade_04666,test_2688,train,non_ade
ade_04667,train_10218,train,non_ade
ade_04668,test_4823,train,non_ade
ade_04669,test_4484,test,non_ade
ade_04670,train_1920,train,non_ade
ade_04671,train_13647,train,non_ade
ade_04672,test_2013,test,non_ade
ade_04673,train_1571,test,non_ade
ade_04674,train_15008,train,non_ade
ade_04675,train_13238,train,non_ade
ade_04676,train_4831,train,ade
ade_04677,train_65,train,non_ade
ade_04678,test_5152,test,non_ade
ade_04679,test_3623,train,non_ade
ade_04680,train_5795,train,non_ade
ade_04681,train_95,train,ade
ade_04682,train_2526,train,non_ade
ade_04683,train_7397,train,non_ade
ade_04684,train_5900,test,ade
ade_04685,train_582,train,non_ade
ade_04686,train_16605,train,non_ade
ade_04687,train_10490,train,ade
ade_04688,train_6613,train,ade
ade_04689,train_10048,train,ade
ade_04690,train_9294,train,ade
ade_04691,test_4982,test,non_ade
ade_04692,train_12597,test,ade
ade_04693,train_14762,train,non_ade
ade_04694,train_16967,train,ade
ade_04695,train_1814,train,non_ade
ade_04696,train_6848,train,non_ade
ade_04697,train_11546,train,non_ade
ade_04698,train_3554,train,non_ade
ade_04699,train_1233,train,non_ade
ade_04700,test_82,train,non_ade
ade_04701,test_185,train,non_ade
ade_04702,train_7717,train,non_ade
ade_04703,train_9105,train,ade
ade_04704,train_3429,test,non_ade
ade_04705,train_226,train,non_ade
ade_04706,test_1304,train,non_ade
ade_04707,train_10454,test,non_ade
ade_04708,train_14876,train,ade
ade_04709,train_4274,train,ade
ade_04710,train_753,train,ade
ade_04711,train_6904,train,non_ade
ade_04712,test_829,train,non_ade
ade_04713,train_24,train,ade
ade_04714,test_5631,test,non_ade
ade_04715,train_942,train,ade
ade_04716,test_5386,train,non_ade
ade_04717,test_2649,test,non_ade
ade_04718,train_2583,train,non_ade
ade_04719,train_11680,test,ade
ade_04720,train_12343,train,non_ade
ade_04721,train_13011,train,non_ade
ade_04722,train_17120,train,non_ade
ade_04723,train_3819,train,ade
ade_04724,train_15010,train,ade
ade_04725,train_1832,test,non_ade
ade_04726,train_5869,test,non_ade
ade_04727,train_16127,train,non_ade
ade_04728,train_5852,train,ade
ade_04729,train_16603,train,ade
ade_04730,train_15698,test,non_ade
ade_04731,train_12253,train,non_ade
ade_04732,train_15003,train,non_ade
ade_04733,test_2918,train,non_ade
ade_04734,train_10954,train,ade
ade_04735,test_3704,train,non_ade
ade_04736,train_12101,test,non_ade
ade_04737,train_6795,train,non_ade
ade_04738,train_5242,test,non_ade
ade_04739,train_4919,train,non_ade
ade_04740,train_13654,test,non_ade
ade_04741,train_8471,train,ade
ade_04742,test_3033,train,non_ade
ade_04743,train_1903,test,non_ade
ade_04744,test_2814,train,non_ade
ade_04745,train_16104,train,non_ade
ade_04746,train_4732,test,ade
ade_04747,train_15832,train,non_ade
ade_04748,train_12465,train,non_ade
ade_04749,test_770,train,ade
ade_04750,train_7267,train,non_ade
ade_04751,test_3548,train,non_ade
ade_04752,train_8476,train,non_ade
ade_04753,train_9384,train,non_ade
ade_04754,train_4701,test,ade
ade_04755,train_4105,train,ade
ade_04756,train_3859,test,non_ade
ade_04757,train_14830,train,non_ade
ade_04758,train_4597,test,non_ade
ade_04759,train_6893,train,non_ade
ade_04760,test_4381,train,non_ade
ade_04761,train_13287,train,non_ade
ade_04762,train_3419,train,non_ade
ade_04763,train_10219,train,non_ade
ade_04764,train_5919,train,non_ade
ade_04765,test_4285,train,non_ade
ade_04766,test_1363,train,non_ade
ade_04767,test_1518,train,ade
ade_04768,train_6058,test,non_ade
ade_04769,train_8503,test,non_ade
ade_04770,test_809,test,non_ade
ade_04771,train_8335,train,non_ade
ade_04772,test_3294,train,non_ade
ade_04773,train_14121,train,non_ade
ade_04774,train_11797,train,ade
ade_04775,test_1002,test,non_ade
ade_04776,train_14137,train,non_ade
ade_04777,train_6383,train,non_ade
ade_04778,train_9197,test,non_ade
ade_04779,train_11211,train,non_ade
ade_04780,train_3060,train,ade
ade_04781,train_268,train,non_ade
ade_04782,train_3955,test,non_ade
ade_04783,train_7259,test,non_ade
ade_04784,train_13067,train,non_ade
ade_04785,train_11229,train,non_ade
ade_04786,train_4540,train,ade
ade_04787,test_5749,train,non_ade
ade_04788,train_17421,train,non_ade
ade_04789,test_1416,train,ade
ade_04790,train_12753,train,non_ade
ade_04791,train_3048,train,non_ade
ade_04792,train_6617,train,non_ade
